DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Arrest,LarcenyCode,ObjectID
2021/03/16 00:00:00+00,1200,1200,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,Yes,Motor Vehicle,1407
2021/06/10 00:00:00+00,1641,1650,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,1408
2021/04/10 00:00:00+00,0439,0439,1000 COL EILEEN COLLINS BLVD        ,LARCENY,,From Motor Vehicle,1409
2021/04/24 00:00:00+00,1455,1455,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,1410
2021/06/10 00:00:00+00,0853,0853,1000 COL EILEEN COLLINS BLVD   ,LARCENY,,Of MV Parts/Accessories,1411
2021/01/28 00:00:00+00,1200,1630,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,1412
2021/09/01 00:00:00+00,1530,2130,1000 COL EILEEN COLLINS BLVD   ,LARCENY,,All Other,1413
2021/04/24 00:00:00+00,1455,1455,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,1414
2021/03/17 00:00:00+00,1141,1200,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,1415
2021/06/04 00:00:00+00,1200,1200,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,From Motor Vehicle,1416
2021/11/17 00:00:00+00,1600,1600,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,1417
2021/01/08 00:00:00+00,1800,1800,1000 COL EILEEN COLLINS BLVD BLVD   ,LARCENY,,From Motor Vehicle,1418
2021/10/01 00:00:00+00,1630,1730,1000 COL EILLEN COLLINS BLVD   ,LARCENY,,All Other,1419
2021/08/20 00:00:00+00,1700,2000,1000 COLONEL EILEEN COLLINS        ,LARCENY,,,1420
2021/04/10 00:00:00+00,1715,1745,1000 COURT ST     ,LARCENY,,From Building,1421
2021/03/21 00:00:00+00,1515,1515,1000 DANFORTH ST     ,LARCENY,,All Other,1422
2021/12/14 00:00:00+00,1500,1130,1000 E  COLVIN ST     ,BURGLARY,,From Building,1423
2021/10/12 00:00:00+00,1925,1926,1000 E  FAYETTE ST     ,LARCENY,,From Motor Vehicle,1424
2021/05/05 00:00:00+00,0900,1100,1000 E  FAYETTE ST     ,BURGLARY,,From Building,1425
2021/10/14 00:00:00+00,1405,1405,1000 E  GENESEE ST     ,LARCENY,,From Motor Vehicle,1426
2021/03/20 00:00:00+00,1830,1830,1000 E  GENESEE ST     ,LARCENY,Yes,All Other,1427
2021/09/25 00:00:00+00,0650,0650,1000 E  GENESEE ST     ,LARCENY,,All Other,1428
2021/07/30 00:00:00+00,1800,2300,1000 E  GENESEE ST     ,LARCENY,,All Other,1429
2021/03/16 00:00:00+00,1500,1512,1000 EMERSON AV     ,BURGLARY,Yes,N/A,1430
2021/03/09 00:00:00+00,1812,1812,1000 ERIE BLVD E ,BURGLARY,Yes,From Building,1431
2021/08/02 00:00:00+00,1600,0700,1000 ERIE BLVD W ,LARCENY,,Of MV Parts/Accessories,1432
2021/09/17 00:00:00+00,2200,0800,1000 FIRST NORTH ST     ,LARCENY,,From Motor Vehicle,1433
2021/11/26 00:00:00+00,2000,1530,1000 FIRST NORTH ST     ,LARCENY,,Of MV Parts/Accessories,1434
2021/09/28 00:00:00+00,1326,1140,1000 HARRISON ST     ,LARCENY,,All Other,1435
2021/10/25 00:00:00+00,0830,0830,1000 HARRISON ST     ,BURGLARY,,From Building,1436
2021/10/16 00:00:00+00,1300,1400,1000 HARRISON ST     ,LARCENY,,All Other,1437
2021/03/08 00:00:00+00,1400,1400,1000 HARRISON ST     ,LARCENY,,All Other,1438
2021/05/26 00:00:00+00,1800,1027,1000 HARRISON ST     ,LARCENY,,From Motor Vehicle,1439
2021/05/03 00:00:00+00,1510,1515,1000 HAWLEY AVE    ,LARCENY,,All Other,1440
2021/11/05 00:00:00+00,0800,1700,1000 HIAWATHA BLVD   ,BURGLARY,,N/A,1441
2021/03/14 00:00:00+00,1200,1200,1000 HIAWATHA BLVD E ,MV THEFT,,Motor Vehicle,1442
2021/09/29 00:00:00+00,0000,0000,1000 HIAWATHA BLVD W ,LARCENY,,All Other,1443
2021/08/30 00:00:00+00,1900,0400,1000 HIGHLAND ST     ,MV THEFT,,From Motor Vehicle,1444
2021/03/15 00:00:00+00,1300,1300,1000 HIGHLAND ST     ,LARCENY,,All Other,1445
2021/11/28 00:00:00+00,0900,1530,1000 HIGHLAND ST     ,BURGLARY,,All Other,1446
2021/04/22 00:00:00+00,0817,0820,1000 IRVING AV     ,LARCENY,,From Coin Operated Machine/Device,1447
2021/12/23 00:00:00+00,0000,1400,1000 IVY RIDGE RD     ,LARCENY,,From Building,1448
2021/05/19 00:00:00+00,1900,0800,1000 IVY RIDGE RD     ,LARCENY,,From Motor Vehicle,1449
2021/04/01 00:00:00+00,1600,0418,1000 JAMES ST     ,LARCENY,,Of MV Parts/Accessories,1450
2021/08/08 00:00:00+00,0224,0225,1000 JAMES ST     ,BURGLARY,,N/A,1451
2021/12/08 00:00:00+00,0700,1737,1000 JAMES ST     ,LARCENY,,All Other,1452
2021/12/28 00:00:00+00,1539,1539,1000 JAMES ST     ,AGGRAVATED ASSAULT,,N/A,1453
2021/08/12 00:00:00+00,0000,1528,1000 JAMES ST     ,BURGLARY,,N/A,1454
2021/03/25 00:00:00+00,0228,0228,1000 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,1455
2021/07/17 00:00:00+00,2200,0400,1000 JAMES ST     ,LARCENY,Yes,From Building,1456
2021/03/03 00:00:00+00,2025,2025,1000 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,1457
2021/07/01 00:00:00+00,0100,0344,1000 JAMES ST     ,ROBBERY,,All Other,1458
2021/01/03 00:00:00+00,1800,1123,1000 JAMES ST     ,LARCENY,,From Building,1459
2021/12/25 00:00:00+00,1800,0830,1000 JAMES ST     ,BURGLARY,Yes,From Building,1460
2021/10/16 00:00:00+00,1252,1252,1000 LANCASTER AV     ,ROBBERY,,All Other,1461
2021/07/25 00:00:00+00,0130,0130,1000 LANCASTER AV     ,BURGLARY,Yes,From Building,1462
2021/12/14 00:00:00+00,1427,1427,1000 LODI ST     ,LARCENY,,All Other,1463
2021/03/16 00:00:00+00,1456,1456,1000 LODI ST     ,MV THEFT,Yes,Motor Vehicle,1464
2021/06/18 00:00:00+00,0430,1400,1000 LODI ST     ,BURGLARY,,From Building,1465
2021/11/19 00:00:00+00,0718,0718,1000 LODI ST     ,AGGRAVATED ASSAULT,Yes,N/A,1466
2021/12/19 00:00:00+00,2100,0950,1000 MADISON ST     ,LARCENY,,From Motor Vehicle,1467
2021/12/27 00:00:00+00,1730,1317,1000 MIDLAND AV   ,LARCENY,,Of MV Parts/Accessories,1468
2021/08/22 00:00:00+00,1435,1835,1000 MIDLAND AVE    ,LARCENY,,All Other,1469
2021/08/25 00:00:00+00,1444,1444,1000 MONTGOMERY ST     ,AGGRAVATED ASSAULT,Yes,N/A,1470
2021/07/11 00:00:00+00,0200,0200,1000 N  MCBRIDE ST     ,AGGRAVATED ASSAULT,Yes,N/A,1471
2021/10/16 00:00:00+00,2200,2351,1000 N  MCBRIDE ST     ,MV THEFT,,Motor Vehicle,1472
2021/01/19 00:00:00+00,1527,1527,1000 N  STATE ST     ,BURGLARY,Yes,N/A,1473
2021/03/26 00:00:00+00,2315,2315,1000 N  STATE ST     ,ROBBERY,,All Other,1474
2021/01/08 00:00:00+00,1607,1607,1000 N  STATE ST     ,BURGLARY,Yes,N/A,1475
2021/07/25 00:00:00+00,0827,0837,1000 N  STATE ST     ,LARCENY,,Of MV Parts/Accessories,1476
2021/02/12 00:00:00+00,1200,1200,1000 N  STATE ST     ,ROBBERY,,All Other,1477
2021/04/03 00:00:00+00,0320,0327,1000 N  STATE ST     ,ROBBERY,,N/A,1478
2021/06/08 00:00:00+00,0400,1327,1000 N  TOWNSEND ST     ,AGGRAVATED ASSAULT,,N/A,1479
2021/06/26 00:00:00+00,2029,2029,1000 OAK ST     ,AGGRAVATED ASSAULT,,N/A,1480
2021/06/21 00:00:00+00,1400,0600,1000 ONONDAGA CREEK BLVD   ,BURGLARY,,From Building,1481
2021/11/15 00:00:00+00,1958,1958,1000 PARK ST     ,ROBBERY,,From Building,1482
2021/03/08 00:00:00+00,0054,0054,1000 PARK ST     ,ROBBERY,,All Other,1483
2021/10/08 00:00:00+00,2330,2330,1000 PARK ST     ,AGGRAVATED ASSAULT,Yes,N/A,1484
2021/10/28 00:00:00+00,1800,2023,1000 PARK ST     ,AGGRAVATED ASSAULT,,N/A,1485
2021/08/23 00:00:00+00,0038,0038,1000 PARK ST     ,LARCENY,,All Other,1486
2021/08/09 00:00:00+00,1215,1326,1000 PARK ST     ,LARCENY,Yes,Pocket Picking,1487
2021/06/28 00:00:00+00,2356,2356,1000 PARK ST     ,MV THEFT,Yes,Motor Vehicle,1488
2021/12/18 00:00:00+00,1405,1405,1000 PARK ST     ,AGGRAVATED ASSAULT,Yes,N/A,1489
2021/01/02 00:00:00+00,0412,0412,1000 PARK ST     ,BURGLARY,,From Building,1490
2021/08/11 00:00:00+00,1838,1838,1000 PARK ST     ,MV THEFT,,Motor Vehicle,1491
2021/01/28 00:00:00+00,0902,0902,1000 S  CLINTON ST     ,LARCENY,,All Other,1492
2021/01/23 00:00:00+00,0700,1430,1000 S  CLINTON ST     ,LARCENY,,From Building,1493
2021/06/25 00:00:00+00,1756,1756,1000 S  CLINTON ST     ,LARCENY,,All Other,1494
2021/11/09 00:00:00+00,1338,1338,1000 S  CLINTON ST     ,AGGRAVATED ASSAULT,Yes,N/A,1495
2021/05/04 00:00:00+00,2144,2144,1000 S  CLINTON ST     ,AGGRAVATED ASSAULT,,,1496
2021/11/12 00:00:00+00,1000,1000,1000 S  CLINTON ST     ,LARCENY,,All Other,1497
2021/08/07 00:00:00+00,1553,1553,1000 S  CLINTON ST     ,BURGLARY,Yes,N/A,1498
2021/07/13 00:00:00+00,2047,2047,1000 S  CLINTON ST     ,ROBBERY,,All Other,1499
2021/05/31 00:00:00+00,2330,2332,1000 S  CLINTON ST     ,ROBBERY,Yes,Motor Vehicle,1500
2021/09/12 00:00:00+00,1520,1522,1000 S  GEDDES ST     ,AGGRAVATED ASSAULT,,N/A,1501
2021/11/29 00:00:00+00,1256,1256,1000 S  GEDDES ST     ,AGGRAVATED ASSAULT,,N/A,1502
2021/12/10 00:00:00+00,2021,2321,1000 S  GEDDES ST     ,LARCENY,,All Other,1503
2021/12/25 00:00:00+00,1428,1428,1000 S  GEDDES ST     ,LARCENY,,All Other,1504
2021/10/01 00:00:00+00,1800,1800,1000 S  GEDDES ST     ,AGGRAVATED ASSAULT,Yes,N/A,1505
2021/12/26 00:00:00+00,0900,0914,1000 S  GEDDES ST     ,BURGLARY,Yes,N/A,1506
2021/11/13 00:00:00+00,2336,2336,1000 S  GEDDES ST     ,ROBBERY,,All Other,1507
2021/11/29 00:00:00+00,1256,1256,1000 S  GEDDES ST     ,AGGRAVATED ASSAULT,Yes,N/A,1508
2021/11/09 00:00:00+00,0445,0445,1000 S  GEDDES ST     ,BURGLARY,,From Building,1509
2021/08/03 00:00:00+00,2200,1200,1000 S  MCBRIDE ST     ,LARCENY,,All Other,1510
2021/06/06 00:00:00+00,0430,0500,1000 S  MCBRIDE ST     ,BURGLARY,,N/A,1511
2021/07/26 00:00:00+00,2000,0230,1000 S  MCBRIDE ST     ,LARCENY,,From Motor Vehicle,1512
2021/08/25 00:00:00+00,0540,0519,1000 S  MCBRIDE ST     ,AGGRAVATED ASSAULT,Yes,N/A,1513
2021/07/14 00:00:00+00,1045,1045,1000 S  MCBRIDE ST     ,MV THEFT,,Motor Vehicle,1514
2021/12/03 00:00:00+00,0000,0310,1000 S  SALINA ST     ,BURGLARY,,From Building,1515
2021/12/21 00:00:00+00,1600,2000,1000 S  TOWNSEND ST     ,MV THEFT,,Motor Vehicle,1516
2021/07/17 00:00:00+00,0051,0051,1000 S  TOWNSEND ST     ,AGGRAVATED ASSAULT,,N/A,1517
2021/09/22 00:00:00+00,2119,2119,1000 S  TOWNSEND ST     ,AGGRAVATED ASSAULT,,N/A,1518
2021/07/27 00:00:00+00,1549,1549,1000 S  TOWNSEND ST     ,AGGRAVATED ASSAULT,Yes,N/A,1519
2021/01/02 00:00:00+00,0721,0721,1000 SALT SPRINGS RD     ,BURGLARY,,From Building,1520
2021/08/08 00:00:00+00,1830,0900,1000 SOUTH AV     ,BURGLARY,,All Other,1521
2021/05/26 00:00:00+00,1100,1200,1000 SOUTH AV     ,LARCENY,,Of MV Parts/Accessories,1522
2021/12/04 00:00:00+00,1700,1407,1000 SOUTH AV   ,LARCENY,,Of MV Parts/Accessories,1523
2021/09/04 00:00:00+00,2304,2304,1000 SPRING ST     ,ROBBERY,Yes,N/A,1524
2021/06/16 00:00:00+00,2249,2249,1000 SPRING ST     ,LARCENY,,All Other,1525
2021/04/18 00:00:00+00,1237,1237,1000 SPRING ST     ,LARCENY,,From Building,1526
2021/02/24 00:00:00+00,0200,1855,1000 TALLMAN ST     ,BURGLARY,,From Building,1527
2021/04/27 00:00:00+00,1130,1655,1000 TYSON PL     ,LARCENY,,All Other,1528
2021/12/15 00:00:00+00,0730,1230,1000 W  BELDEN AV   ,LARCENY,Yes,All Other,1529
2021/11/15 00:00:00+00,1024,1024,1000 W  BELDEN AV   ,LARCENY,,Of MV Parts/Accessories,1530
2021/09/22 00:00:00+00,0009,0009,1000 W  BELDEN AV     ,BURGLARY,,N/A,1531
2021/09/15 00:00:00+00,0059,0059,1000 W  BELDEN AV     ,BURGLARY,,Of MV Parts/Accessories,1532
2021/09/15 00:00:00+00,0059,0059,1000 W  BELDEN AV     ,BURGLARY,,Of MV Parts/Accessories,1533
2021/10/12 00:00:00+00,0640,0650,1000 W  COLVIN ST     ,LARCENY,,Motor Vehicle,1534
2021/06/10 00:00:00+00,0500,0500,1000 W  COLVIN ST     ,LARCENY,,All Other,1535
2021/08/05 00:00:00+00,0830,0830,1000 W  GENESEE ST     ,MV THEFT,,Motor Vehicle,1536
2021/01/29 00:00:00+00,1600,2359,1000 W  GENESEE ST     ,LARCENY,,All Other,1537
2021/09/30 00:00:00+00,0200,0600,1000 W  GENESEE ST     ,LARCENY,,All Other,1538
2021/06/04 00:00:00+00,1700,1700,1000 W  GENESEE ST     ,MV THEFT,,All Other,1539
2021/06/24 00:00:00+00,1630,1630,1000 W  GENESEE ST     ,LARCENY,,Shoplifting,1540
2021/05/26 00:00:00+00,1726,1726,1000 W  GENESEE ST     ,LARCENY,Yes,Shoplifting,1541
2021/10/23 00:00:00+00,1930,1930,1000 W  GENESEE ST     ,MV THEFT,,Motor Vehicle,1542
2021/03/07 00:00:00+00,0141,0141,1000 W  GENESEE ST     ,LARCENY,,From Building,1543
2021/05/04 00:00:00+00,1804,1819,1000 W  GENESEE ST     ,LARCENY,,Purse Snatch,1544
2021/02/19 00:00:00+00,0016,0016,1000 W  GENESEE ST     ,LARCENY,,Shoplifting,1545
2021/06/13 00:00:00+00,0215,0215,1000 W  GENESEE ST     ,AGGRAVATED ASSAULT,,N/A,1546
2021/03/25 00:00:00+00,1900,1900,1000 W  GENESEE ST     ,MV THEFT,,Motor Vehicle,1547
2021/06/03 00:00:00+00,1125,1125,1000 W  GENESEE ST     ,MV THEFT,,Of MV Parts/Accessories,1548
2021/05/17 00:00:00+00,1130,1530,1000 W  GENESEE ST     ,LARCENY,,All Other,1549
2021/01/23 00:00:00+00,1730,1730,1000 W  GENESEE ST     ,LARCENY,,From Motor Vehicle,1550
2021/10/21 00:00:00+00,0600,1000,1000 W  GENESEE ST     ,LARCENY,,All Other,1551
2021/04/06 00:00:00+00,0111,0111,1000 W  GENESEE ST     ,LARCENY,,Shoplifting,1552
2021/05/03 00:00:00+00,0929,0929,1000 W  GENESEE ST     ,LARCENY,Yes,,1553
2021/03/08 00:00:00+00,1714,1714,1000 W  GENESEE ST     ,LARCENY,Yes,Shoplifting,1554
2021/01/11 00:00:00+00,1430,1120,1000 W  GENESEE ST     ,LARCENY,,All Other,1555
2021/03/27 00:00:00+00,1300,2000,1000 W  GENESEE ST     ,LARCENY,Yes,All Other,1556
2021/03/26 00:00:00+00,0800,0800,1000 W  GENESEE ST     ,MV THEFT,,Motor Vehicle,1557
2021/10/02 00:00:00+00,1600,1600,1000 W  GENESEE ST     ,LARCENY,,All Other,1558
2021/01/29 00:00:00+00,0035,0035,1000 W  GENESEE ST     ,AGGRAVATED ASSAULT,,N/A,1559
2021/12/24 00:00:00+00,0706,0706,1000 W  GENESEE ST     ,BURGLARY,,From Building,1560
2021/01/05 00:00:00+00,0133,0133,1000 W  GENESEE ST     ,BURGLARY,,From Building,1561
2021/08/05 00:00:00+00,1520,1520,1000 W  GENESEE ST     ,LARCENY,,Shoplifting,1562
2021/02/08 00:00:00+00,1535,1535,1000 W  GENESEE ST     ,LARCENY,Yes,Shoplifting,1563
2021/04/02 00:00:00+00,1016,0112,1000 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,N/A,1564
2021/08/15 00:00:00+00,1940,1940,1000 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,,N/A,1565
2021/03/19 00:00:00+00,0005,0030,1000 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,N/A,1566
2021/07/29 00:00:00+00,1258,1400,1000 WILLIS AVE    ,LARCENY,,All Other,1567
2021/11/15 00:00:00+00,1645,1645,1100 BELLEVUE AV   ,AGGRAVATED ASSAULT,Yes,N/A,1568
2021/11/28 00:00:00+00,0115,0125,1100 BELLEVUE AV   ,BURGLARY,Yes,N/A,1569
2021/06/30 00:00:00+00,1145,1200,1100 BUTTERNUT ST     ,LARCENY,,From Building,1570
2021/04/24 00:00:00+00,1930,1800,1100 BUTTERNUT ST     ,LARCENY,,From Building,1571
2021/07/13 00:00:00+00,0630,0700,1100 BUTTERNUT ST     ,AGGRAVATED ASSAULT,,N/A,1572
2021/07/26 00:00:00+00,0115,0125,1100 BUTTERNUT ST     ,BURGLARY,Yes,N/A,1573
2021/12/13 00:00:00+00,2101,2101,1100 BUTTERNUT ST     ,LARCENY,,All Other,1574
2021/01/20 00:00:00+00,1100,1121,1100 BUTTERNUT ST     ,BURGLARY,Yes,N/A,1575
2021/06/22 00:00:00+00,1900,1945,1100 BUTTERNUT ST     ,BURGLARY,,From Building,1576
2021/11/11 00:00:00+00,0755,0800,1100 BUTTERNUT ST     ,MV THEFT,,From Motor Vehicle,1577
2021/05/11 00:00:00+00,1630,1000,1100 BUTTERNUT ST     ,BURGLARY,,From Building,1578
2021/09/22 00:00:00+00,0930,0950,1100 CANNON ST     ,AGGRAVATED ASSAULT,Yes,N/A,1579
2021/05/05 00:00:00+00,0115,0936,1100 CANNON ST     ,LARCENY,,All Other,1580
2021/11/22 00:00:00+00,1300,1940,1100 COURT ST     ,BURGLARY,,From Building,1581
2021/04/02 00:00:00+00,1028,1028,1100 COURT ST     ,LARCENY,,From Motor Vehicle,1582
2021/03/29 00:00:00+00,0815,1615,1100 E  ADAMS ST     ,LARCENY,,From Motor Vehicle,1583
2021/07/16 00:00:00+00,0930,1645,1100 E  ADAMS ST     ,LARCENY,,From Motor Vehicle,1584
2021/05/15 00:00:00+00,1830,0500,1100 E  COLVIN ST     ,BURGLARY,Yes,From Building,1585
2021/10/06 00:00:00+00,0615,0635,1100 E  FAYETTE ST     ,BURGLARY,,From Building,1586
2021/12/24 00:00:00+00,0743,0743,1100 E  FAYETTE ST     ,BURGLARY,,From Building,1587
2021/11/29 00:00:00+00,1225,1229,1100 E  FAYETTE ST     ,AGGRAVATED ASSAULT,,N/A,1588
2021/11/14 00:00:00+00,0018,0018,1100 E  FAYETTE ST     ,LARCENY,Yes,Pocket Picking,1589
2021/10/20 00:00:00+00,1800,1900,1100 E  GENESEE ST     ,LARCENY,,Of Bicycle,1590
2021/11/03 00:00:00+00,0200,0200,1100 ERIE BLVD E ,MV THEFT,,Motor Vehicle,1591
2021/07/31 00:00:00+00,1240,1250,1100 ERIE BLVD E ,AGGRAVATED ASSAULT,,N/A,1592
2021/03/04 00:00:00+00,1440,1440,1100 EUCLID AVE    ,LARCENY,,All Other,1593
2021/04/19 00:00:00+00,1320,1400,1100 FIRST NORTH ST     ,LARCENY,,All Other,1594
2021/11/16 00:00:00+00,1400,1454,1100 FIRST NORTH ST     ,LARCENY,,All Other,1595
2021/03/07 00:00:00+00,2355,0000,1100 FIRST NORTH ST     ,LARCENY,Yes,From Motor Vehicle,1596
2021/01/14 00:00:00+00,0505,0510,1100 FIRST NORTH ST     ,BURGLARY,,From Building,1597
2021/01/19 00:00:00+00,1800,1800,1100 GLENNWOOD AV     ,LARCENY,,All Other,1598
2021/01/20 00:00:00+00,2200,0400,1100 GLENWOOD AV     ,BURGLARY,,N/A,1599
2021/08/10 00:00:00+00,1943,1943,1100 HAWLEY AV     ,AGGRAVATED ASSAULT,Yes,N/A,1600
2021/01/30 00:00:00+00,2020,2020,1100 HAWLEY AV     ,MV THEFT,,Motor Vehicle,1601
2021/04/13 00:00:00+00,2050,2050,1100 HAWLEY AV     ,AGGRAVATED ASSAULT,,N/A,1602
2021/07/11 00:00:00+00,0255,0255,1100 HAWLEY AV     ,AGGRAVATED ASSAULT,Yes,N/A,1603
2021/12/11 00:00:00+00,2056,2056,1100 MADISON ST     ,LARCENY,,,1604
2021/05/02 00:00:00+00,1500,0600,1100 MADISON ST     ,LARCENY,,From Motor Vehicle,1605
2021/10/23 00:00:00+00,2200,1200,1100 MADISON ST     ,BURGLARY,,All Other,1606
2021/12/04 00:00:00+00,0740,0740,1100 MADISON ST     ,LARCENY,,From Motor Vehicle,1607
2021/11/29 00:00:00+00,1200,0830,1100 MADISON ST     ,LARCENY,,All Other,1608
2021/04/02 00:00:00+00,1100,1105,1100 MIDLAND AV     ,AGGRAVATED ASSAULT,Yes,N/A,1609
2021/02/02 00:00:00+00,1254,1254,1100 MIDLAND AV     ,AGGRAVATED ASSAULT,Yes,N/A,1610
2021/03/28 00:00:00+00,1751,1751,1100 MILTON AV   ,AGGRAVATED ASSAULT,,N/A,1611
2021/11/30 00:00:00+00,2118,2118,1100 N  SALINA ST     ,MV THEFT,Yes,Motor Vehicle,1612
2021/10/04 00:00:00+00,2100,2100,1100 N  SALINA ST     ,AGGRAVATED ASSAULT,,N/A,1613
2021/09/19 00:00:00+00,1800,0704,1100 N  SALINA ST     ,LARCENY,,From Motor Vehicle,1614
2021/04/06 00:00:00+00,2100,0621,1100 N  SALINA ST     ,BURGLARY,,From Building,1615
2021/12/04 00:00:00+00,0629,0629,1100 N  SALINA ST     ,BURGLARY,,From Building,1616
2021/03/23 00:00:00+00,0030,2315,1100 N  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,1617
2021/12/13 00:00:00+00,0545,0545,1100 N  SALINA ST     ,BURGLARY,,From Building,1618
2021/03/04 00:00:00+00,2330,0110,1100 N  SALINA ST     ,LARCENY,Yes,All Other,1619
2021/04/01 00:00:00+00,2130,0830,1100 N  SALINA ST     ,BURGLARY,,From Building,1620
2021/10/31 00:00:00+00,0000,1200,1100 N  TOWNSEND ST     ,BURGLARY,,From Building,1621
2021/08/05 00:00:00+00,1230,1233,1100 N  TOWNSEND ST     ,LARCENY,,From Motor Vehicle,1622
2021/04/23 00:00:00+00,1030,1722,1100 PARK ST     ,BURGLARY,,N/A,1623
2021/06/27 00:00:00+00,2350,2350,1100 PARK ST     ,ROBBERY,,All Other,1624
2021/06/21 00:00:00+00,0700,2144,1100 PARK ST     ,LARCENY,,From Motor Vehicle,1625
2021/05/26 00:00:00+00,1320,1320,1100 PARK ST     ,LARCENY,,From Motor Vehicle,1626
2021/11/17 00:00:00+00,1358,1358,1100 PARK ST     ,LARCENY,Yes,,1627
2021/03/15 00:00:00+00,1015,1038,1100 PARK ST     ,AGGRAVATED ASSAULT,Yes,N/A,1628
2021/02/14 00:00:00+00,1610,1615,1100 PARK ST     ,AGGRAVATED ASSAULT,Yes,N/A,1629
2021/12/23 00:00:00+00,0001,0001,1100 POND ST     ,LARCENY,,All Other,1630
2021/08/14 00:00:00+00,0320,0320,1100 S  GEDDES ST     ,AGGRAVATED ASSAULT,,N/A,1631
2021/11/04 00:00:00+00,1400,1400,1100 S  GEDDES ST     ,LARCENY,,All Other,1632
2021/07/16 00:00:00+00,1200,1200,1100 S  GEDDES ST     ,AGGRAVATED ASSAULT,,N/A,1633
2021/05/01 00:00:00+00,1504,1504,1100 S  GEDDES ST     ,LARCENY,,All Other,1634
2021/05/19 00:00:00+00,1523,1523,1100 S  GEDDES ST     ,ROBBERY,,All Other,1635
2021/10/06 00:00:00+00,1443,1443,1100 S  GEDDES ST     ,AGGRAVATED ASSAULT,Yes,N/A,1636
2021/06/14 00:00:00+00,1201,1201,1100 S  MCBRIDE ST     ,AGGRAVATED ASSAULT,,N/A,1637
2021/05/10 00:00:00+00,2200,0700,1100 S  MCBRIDE ST     ,LARCENY,,Of MV Parts/Accessories,1638
2021/10/16 00:00:00+00,0459,0459,1100 S  MCBRIDE ST     ,LARCENY,Yes,All Other,1639
2021/04/25 00:00:00+00,2200,0930,1100 S  MCBRIDE ST     ,MV THEFT,,Motor Vehicle,1640
2021/04/18 00:00:00+00,2109,2109,1100 S  MCBRIDE ST     ,AGGRAVATED ASSAULT,,N/A,1641
2021/11/01 00:00:00+00,0700,0800,1100 S  MCBRIDE ST     ,LARCENY,,,1642
2021/07/31 00:00:00+00,1515,0559,1100 S  MCBRIDE ST     ,LARCENY,,All Other,1643
2021/08/20 00:00:00+00,0630,0920,1100 S  MCBRIDE ST     ,AGGRAVATED ASSAULT,,N/A,1644
2021/01/12 00:00:00+00,1630,1630,1100 S  SALINA ST     ,MV THEFT,,Motor Vehicle,1645
2021/09/20 00:00:00+00,2346,2346,1100 S  SALINA ST     ,AGGRAVATED ASSAULT,,N/A,1646
2021/01/05 00:00:00+00,0500,0844,1100 S  STATE ST     ,MV THEFT,,All Other,1647
2021/04/19 00:00:00+00,1130,1130,1100 S  TOWNSEND ST     ,AGGRAVATED ASSAULT,,N/A,1648
2021/07/16 00:00:00+00,0129,0129,1100 S  TOWNSEND ST     ,AGGRAVATED ASSAULT,Yes,N/A,1649
2021/02/15 00:00:00+00,0000,0000,1100 S  TOWNSEND ST     ,LARCENY,Yes,All Other,1650
2021/05/07 00:00:00+00,0210,0243,1100 S  TOWNSEND ST     ,LARCENY,Yes,N/A,1651
2021/05/11 00:00:00+00,0312,0315,1100 SOUTH AV     ,BURGLARY,,N/A,1652
2021/01/09 00:00:00+00,2200,1200,1100 SOUTH AV     ,MV THEFT,,Of MV Parts/Accessories,1653
2021/02/19 00:00:00+00,0015,0015,1100 SPRING ST     ,LARCENY,,All Other,1654
2021/02/18 00:00:00+00,0900,1150,1100 SPRING ST     ,BURGLARY,Yes,From Building,1655
2021/06/15 00:00:00+00,2330,0630,1100 TEALL AV     ,LARCENY,,From Motor Vehicle,1656
2021/12/30 00:00:00+00,1200,1200,1100 TEALL AV   ,BURGLARY,,From Building,1657
2021/11/16 00:00:00+00,1800,0300,1100 W  BELDEN AV   ,BURGLARY,,Motor Vehicle,1658
2021/02/13 00:00:00+00,1315,1315,1100 W  BELDEN AV     ,BURGLARY,Yes,From Building,1659
2021/02/18 00:00:00+00,1430,1430,1100 W  GENESEE ST     ,LARCENY,,From Motor Vehicle,1660
2021/12/18 00:00:00+00,,2214,1100 W COLVIN ST ,MURDER,,,1661
2021/03/28 00:00:00+00,1600,2215,1100 WESTCOTT ST     ,LARCENY,,Of MV Parts/Accessories,1662
